Bubble Sort,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Counting Sort,4.0319000000000005E-4,2.3584000000000002E-4,3.3169E-4,4.8526000000000005E-4,6.553199999999999E-4,8.6514E-4,0.0010049199999999999,0.0014503300000000001,0.0013977,0.00164725,0.00183604,0.00234879,0.0021703,0.00237263,0.0025275299999999996
Heap Sort,9.424399999999999E-4,0.0019981599999999997,0.00416455,0.00650578,0.00910524,0.011415680000000001,0.014043470000000002,0.01660664,0.01932665,0.022254709999999997,0.02479155,0.02776747,0.03040354,0.03320915000000001,0.035966279999999996
Insertion Sort,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Merge Sort,0.00105991,0.0019730499999999996,0.004205799999999998,0.00650637,0.008912310000000001,0.011127080000000001,0.013775889999999999,0.016021269999999997,0.018527320000000003,0.02106765,0.023717330000000002,0.025984689999999998,0.02847997,0.030708369999999995,0.03349998999999999
Quick Sort,6.486899999999999E-4,0.0014620800000000002,0.0029606399999999996,0.00459871,0.0063954,0.008182100000000001,0.00979631,0.011449390000000002,0.013846719999999998,0.015875309999999997,0.017211459999999998,0.018948819999999998,0.020543930000000002,0.02239716,0.024098920000000003
Selection Sort,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
