Bubble Sort,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
Counting Sort,5.860e-05,1.449e-04,2.967e-04,4.626e-04,6.252e-04,8.978e-04,9.849e-04,1.281e-03,1.476e-03,1.598e-03,1.795e-03,1.963e-03,2.169e-03,2.368e-03,3.554e-03
Heap Sort,4.395e-04,1.329e-03,3.032e-03,4.731e-03,6.546e-03,8.655e-03,1.109e-02,1.318e-02,1.568e-02,1.806e-02,2.073e-02,2.330e-02,2.623e-02,2.838e-02,3.152e-02
Insertion Sort,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
Merge Sort,7.667e-04,2.042e-03,4.381e-03,6.736e-03,9.051e-03,1.157e-02,1.407e-02,1.650e-02,1.880e-02,2.159e-02,2.387e-02,2.600e-02,2.928e-02,3.118e-02,3.412e-02
Quick Sort,4.229e-04,1.160e-03,2.454e-03,3.804e-03,5.238e-03,6.782e-03,8.107e-03,9.584e-03,1.098e-02,1.247e-02,1.395e-02,1.551e-02,1.692e-02,1.839e-02,1.981e-02
Selection Sort,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
